Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
27-10-2021 08:00,Mexico,Mexico-Telcl-MEXTL,1,0,,0.00%,0.00%,0,,1.06
27-10-2021 08:00,Morocco,Morocco-Iam-MARM1,10,0,,80.00%,0.00%,0,,4.49
27-10-2021 08:00,Morocco,Morocco-Orange-MARMT,3,0,,100.00%,0.00%,0,,5.53
27-10-2021 08:00,Nepal,Nepal-Ncell-NPLM2,3,0,,100.00%,0.00%,0,,3.2
27-10-2021 08:00,Netherlands,Netherlands-T-Mobile-NLDPN,2,0,,100.00%,0.00%,0,,2.59
27-10-2021 08:00,Nigeria,Nigeria-Mtn-NGAMN,1,0,,100.00%,0.00%,0,,4.87
27-10-2021 08:00,Nigeria,Nigeria-MTN-NGAMN,2,0,,100.00%,0.00%,0,,4.89
27-10-2021 08:00,Portugal,Portugal-TMN-PRTTM,2,0,,100.00%,0.00%,0,,4.54
27-10-2021 08:00,South Africa,South Africa-MTN-ZAFMN,1,0,,100.00%,0.00%,0,,5.13
27-10-2021 08:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.22
27-10-2021 08:00,Spain,Spain-Orange-ESPRT,1,0,,100.00%,0.00%,0,,4.43
27-10-2021 08:00,Sri Lanka,Sri Lanka-Mtn-LKADG,4,0,,50.00%,0.00%,0,,7.8
27-10-2021 08:00,Sudan,Sudan-Zain-SUDMO,7,0,,100.00%,0.00%,0,,3.06
27-10-2021 08:00,Switzerland,Switzerland-Swisscom-CHEC1,2,0,,100.00%,0.00%,0,,2.09
27-10-2021 08:00,Ukraine,Ukraine-Kyivstar-UKRKS,1,0,,100.00%,0.00%,0,,
27-10-2021 08:00,United Kingdom,UK-Vodafone-GBRVF,9,0,,33.33%,0.00%,0,,3.73
27-10-2021 09:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,6.5
27-10-2021 09:00,Afghanistan,Afghanistan-Roshan-AFGTD,2,0,,100.00%,0.00%,0,,4.78
27-10-2021 09:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,2,0,,100.00%,0.00%,0,,10.09
27-10-2021 09:00,Belgium,Belgium-Mobistar-BELMO,1,0,,100.00%,0.00%,0,,2.68
27-10-2021 09:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,3,0,,100.00%,0.00%,0,,4.12
27-10-2021 09:00,China,China-ChinaTelecom-CHNCT,6,0,,66.67%,0.00%,0,,5.54
27-10-2021 09:00,Czech Rep.,Czech Republic-Vodafone-CZECM,1,0,,100.00%,0.00%,0,,4.44
27-10-2021 09:00,Georgia,Georgia-Magticom-GEOMA,7,0,,71.43%,0.00%,0,,6.07
27-10-2021 09:00,Ghana,Ghana-Mtn-GHASC,1,0,,100.00%,0.00%,0,,4.4
27-10-2021 09:00,Greece,Greece-Vodafone-GRCPF,1,0,,100.00%,0.00%,0,,3.29
27-10-2021 09:00,Hungary,Hungary-T-Mobile-HUNH2,1,0,,100.00%,0.00%,0,,3.25
27-10-2021 09:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,1,0,,100.00%,0.00%,0,,5.76
27-10-2021 09:00,Iran,Iran-MCI-IRN11,3,0,,100.00%,0.00%,0,,8.59
27-10-2021 09:00,Iraq,Iraq-Korek-IRQKK,1,0,,100.00%,0.00%,0,,4.99
27-10-2021 09:00,Iraq,Iraq-Zain-IRQAT,3,0,,100.00%,0.00%,0,,5.31
27-10-2021 09:00,Ireland,Ireland-Meteor-IRLME,1,0,,100.00%,0.00%,0,,5.25
27-10-2021 09:00,Macedonia,Macedonia-Vip-MKDNO,1,0,,100.00%,0.00%,0,,
27-10-2021 09:00,Malaysia,Malaysia-Celcom-MYSCC,2,0,,100.00%,0.00%,0,,6.56
27-10-2021 09:00,Maldive Is.,Maldives-Dhiraagu-MDV01,4,0,,100.00%,0.00%,0,,1.54
27-10-2021 09:00,Maldive Is.,Maldives-Wataniya-MDVWM,4,0,,100.00%,0.00%,0,,3.31
27-10-2021 09:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,4.01
27-10-2021 09:00,Portugal,Portugal-TMN-PRTTM,2,0,,100.00%,0.00%,0,,5.44
27-10-2021 09:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,4.53
27-10-2021 09:00,Romania,Romania-Vodafone-ROMMF,1,0,,100.00%,0.00%,0,,12.2
27-10-2021 09:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,4.59
27-10-2021 09:00,Singapore,Singapore-Mobileone-SGPM1,2,0,,100.00%,0.00%,0,,5.3
27-10-2021 09:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.21
27-10-2021 09:00,Sudan,Sudan-Sudatel-SDNTL,2,0,,100.00%,0.00%,0,,4.56
27-10-2021 09:00,Thailand,Thailand-dtacTriNet-THADT,4,0,,25.00%,0.00%,0,,3.28
27-10-2021 09:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,4.74
27-10-2021 09:00,Turkey,Turkey-Avea-TURIS,10,0,,90.00%,0.00%,0,,3.42
27-10-2021 09:00,Turkey,Turkey-Vodafone-TURTS,1,0,,100.00%,0.00%,0,,6.94
27-10-2021 09:00,Uganda,UGANDA - MOBILE MTN,1,0,,100.00%,0.00%,0,,5.06
27-10-2021 09:00,Ukraine,Ukraine-Astelit-UKRAS,2,0,,100.00%,0.00%,0,,3.57
27-10-2021 09:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,2,0,,100.00%,0.00%,0,,3.73
27-10-2021 09:00,Vietnam,Vietnam-Viettel-VNMVT,1,0,,100.00%,0.00%,0,,
27-10-2021 10:00,Austria,Austria-Tmobile-AUTMM,1,0,,100.00%,0.00%,0,,3.11
27-10-2021 10:00,Belgium,Belgium-Belgacom-BELTB,2,0,,100.00%,0.00%,0,,1.89
27-10-2021 10:00,Congo,Congo-Airtel-COGCT,1,0,,0.00%,0.00%,0,,
27-10-2021 10:00,Czech Rep.,Czech Republic-Vodafone-CZECM,1,0,,100.00%,0.00%,0,,4.79
27-10-2021 10:00,Indonesia,Indonesia-H3G-IDN89,4,0,,100.00%,0.00%,0,,4.56
27-10-2021 10:00,Indonesia,Indonesia-Indosat-IDNIM,3,0,,100.00%,0.00%,0,,4.26
27-10-2021 10:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,0.8
27-10-2021 10:00,Maldive Is.,Maldives-Dhiraagu-MDV01,3,0,,100.00%,0.00%,0,,1.78
27-10-2021 10:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,3.94
27-10-2021 10:00,Nepal,Nepal-Ncell-NPLM2,1,0,,100.00%,0.00%,0,,8.13
27-10-2021 10:00,Nepal,Nepal-Ntc-NPLNM,7,0,,100.00%,0.00%,0,,6.3
27-10-2021 10:00,Netherlands,Netherlands-Vodafone-NLDLT,2,0,,100.00%,0.00%,0,,4.1
27-10-2021 10:00,Niger,Niger-Moov-NERTL,2,0,,100.00%,0.00%,0,,1.75
27-10-2021 10:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,4.51
27-10-2021 10:00,Norway,Norway-Telenor-NORTM,3,0,,100.00%,0.00%,0,,4.56
27-10-2021 10:00,Philippines,Philippines-Smart-PHLSR,15,0,,66.67%,0.00%,0,,2.61
27-10-2021 10:00,Portugal,Portugal-TMN-PRTTM,1,0,,100.00%,0.00%,0,,2.19
27-10-2021 10:00,Portugal,Portugal-Vodafone-PRTTL,1,0,,100.00%,0.00%,0,,4.34
27-10-2021 10:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,4.28
27-10-2021 10:00,South Africa,South Africa-MTN-ZAFMN,1,0,,100.00%,0.00%,0,,1.29
27-10-2021 10:00,Sweden,Sweden-Telenor-SWEEP,1,0,,100.00%,0.00%,0,,3.67
27-10-2021 10:00,Syria,Syria-Mtn-SYRSP,11,0,,100.00%,0.00%,0,,6.92
27-10-2021 10:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,4.43
27-10-2021 11:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,1,0,,100.00%,0.00%,0,,13.9
27-10-2021 11:00,Austria,Austria-Mobilkom-AUTPT,1,0,,100.00%,0.00%,0,,4.07
27-10-2021 11:00,China,China-ChinaTelecom-CHNCT,5,0,,100.00%,0.00%,0,,8.41
27-10-2021 11:00,China,China-Unicom-CHNCU,1,0,,100.00%,0.00%,0,,16.82
27-10-2021 11:00,Denmark,Denmark-TelenorAS-DNKDM,1,0,,100.00%,0.00%,0,,7.1
27-10-2021 11:00,Hong Kong,Hong Kong-CSL-HKGTC,3,0,,100.00%,0.00%,0,,4.05
27-10-2021 11:00,Iran,Iran-MCI-IRN11,1,0,,100.00%,0.00%,0,,1.17
27-10-2021 11:00,Iraq,Iraq-Zain-IRQAT,1,0,,100.00%,0.00%,0,,4.53
27-10-2021 11:00,Ireland,Ireland-Meteor-IRLME,1,0,,100.00%,0.00%,0,,4.81
27-10-2021 11:00,Kuwait,Kuwait-Zain-KWTMT,3,0,,100.00%,0.00%,0,,3.61
27-10-2021 11:00,Malaysia,Malaysia-Celcom-MYSCC,2,0,,100.00%,0.00%,0,,5.31
27-10-2021 11:00,Maldive Is.,Maldives-Wataniya-MDVWM,3,0,,100.00%,0.00%,0,,3.15
27-10-2021 11:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,4.31
27-10-2021 11:00,Mexico,Mexico-Telcl-MEXTL,1,0,,100.00%,0.00%,0,,2.98
27-10-2021 11:00,Nepal,Nepal-Ntc-NPLNM,7,0,,85.71%,0.00%,0,,4.84
27-10-2021 11:00,Nigeria,Nigeria-Etisalat-NGAEM,4,0,,100.00%,0.00%,0,,6.44
27-10-2021 11:00,Philippines,Philippines-Globe-PHLGT,4,0,,100.00%,0.00%,0,,4.54
27-10-2021 11:00,Romania,Romania-Cosmote-ROMCS,1,0,,100.00%,0.00%,0,,5.75
27-10-2021 11:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,
27-10-2021 11:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,12,0,,100.00%,0.00%,0,,1.27
27-10-2021 11:00,Sri Lanka,Sri Lanka-Mtn-LKADG,4,0,,100.00%,0.00%,0,,5.08
27-10-2021 11:00,Taiwan,Taiwan-Chunghwa-TWNLD,1,0,,100.00%,0.00%,0,,4.83
27-10-2021 11:00,Togo,Togo-Moov-TGOTL,2,0,,100.00%,0.00%,0,,1.22
27-10-2021 11:00,Tunisia,Tunisia-Tunisietele-TUNTT,6,0,,100.00%,0.00%,0,,4.66
27-10-2021 11:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,1,0,,100.00%,0.00%,0,,3.78
27-10-2021 12:00,Afghanistan,Afghanistan-Etisalat-AFGEA,9,0,,100.00%,0.00%,0,,5.31
27-10-2021 12:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,0,,100.00%,0.00%,0,,5.48
27-10-2021 12:00,Brazil,Brazil-Vivo-BRAV3,1,0,,100.00%,0.00%,0,,10.76
27-10-2021 12:00,Burkina Faso,Burkina Faso-Airtel-BFACT,2,0,,100.00%,0.00%,0,,4.51
27-10-2021 12:00,Georgia,Georgia-Magticom-GEOMA,22,0,,63.64%,0.00%,0,,5.33
27-10-2021 12:00,Hungary,Hungary-T-Mobile-HUNH2,1,0,,100.00%,0.00%,0,,3.2
27-10-2021 12:00,Indonesia,Indonesia-Axis-IDNLT,1,0,,100.00%,0.00%,0,,6.05
27-10-2021 12:00,Indonesia,Indonesia-Excelcomindo-IDNEX,4,0,,100.00%,0.00%,0,,5.3
27-10-2021 12:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,5.08
27-10-2021 12:00,Indonesia,Indonesia-Indosat-IDNIM,2,0,,0.00%,0.00%,0,,5.45
27-10-2021 12:00,Korea (South),Korea-SK-KORSK,2,0,,100.00%,0.00%,0,,1.62
27-10-2021 12:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,4.47
27-10-2021 12:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,0,,100.00%,0.00%,0,,1.59
27-10-2021 12:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,4.55
27-10-2021 12:00,Nepal,Nepal-Ntc-NPLNM,5,0,,100.00%,0.00%,0,,4.16
27-10-2021 12:00,Nigeria,Nigeria-Glomobile-NGAGM,1,0,,100.00%,0.00%,0,,4.49
27-10-2021 12:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,5.76
27-10-2021 12:00,Senegal,Senegal-Sonatel-SENAZ,2,0,,100.00%,0.00%,0,,
27-10-2021 12:00,South Africa,South Africa-MTN-ZAFMN,1,0,,100.00%,0.00%,0,,6.16
27-10-2021 12:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.26
27-10-2021 12:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,6,0,,66.67%,0.00%,0,,1.66
27-10-2021 12:00,Sri Lanka,Sri Lanka-Mtn-LKADG,1,0,,100.00%,0.00%,0,,4.67
27-10-2021 12:00,Togo,Togo-Moov-TGOTL,1,0,,100.00%,0.00%,0,,1.15
27-10-2021 12:00,Tunisia,Tunisia-Tunisietele-TUNTT,4,0,,75.00%,0.00%,0,,3.58
27-10-2021 12:00,USA/Canada,USA-T-Mobile-USAW6,10,0,,100.00%,0.00%,0,,4.2
27-10-2021 12:00,Uzbekistan,Uzbekistan-Coscom-UZB05,1,0,,100.00%,0.00%,0,,4.77
27-10-2021 12:00,Vietnam,Vietnam-Viettel-VNMVT,1,0,,100.00%,0.00%,0,,6.03

