Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
25-10-2021 12:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,1,0,,100.00%,0.00%,0,,2.12
25-10-2021 12:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,0,,100.00%,0.00%,0,,5.05
25-10-2021 12:00,Thailand,Thailand-dtacTriNet-THADT,2,0,,100.00%,0.00%,0,,3.98
25-10-2021 12:00,Turkey,Turkey-Vodafone-TURTS,7,0,,100.00%,0.00%,0,,6.98
25-10-2021 12:00,Uganda,UGANDA - MOBILE MTN,2,0,,100.00%,0.00%,0,,6.11
25-10-2021 13:00,Afghanistan,Afghanistan-Etisalat-AFGEA,5,0,,100.00%,0.00%,0,,4.86
25-10-2021 13:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,2,0,,100.00%,0.00%,0,,2.55
25-10-2021 13:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,0,,100.00%,0.00%,0,,4.94
25-10-2021 13:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,1,0,,100.00%,0.00%,0,,10.18
25-10-2021 13:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,3,0,,100.00%,0.00%,0,,3.1
25-10-2021 13:00,Bosnia Herzegovina,Bosnia-Mtel-BIHMS,1,0,,100.00%,0.00%,0,,7.17
25-10-2021 13:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,0,,100.00%,0.00%,0,,4.62
25-10-2021 13:00,Greece,Greece-Vodafone-GRCPF,2,0,,100.00%,0.00%,0,,3.18
25-10-2021 13:00,Hong Kong,Hong Kong-H3G-HKGH3,1,0,,100.00%,0.00%,0,,
25-10-2021 13:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,6.26
25-10-2021 13:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,3.84
25-10-2021 13:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,1,0,,100.00%,0.00%,0,,0.54
25-10-2021 13:00,Iran,Iran-MTN-IRNMI,1,0,,0.00%,0.00%,0,,
25-10-2021 13:00,Italy,Italy-TIM-Ship-ITAGT,1,0,,100.00%,0.00%,0,,4.55
25-10-2021 13:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,0,,100.00%,0.00%,0,,2.28
25-10-2021 13:00,Mauritania,Mauritania-Chinguitel-MRTCH,2,0,,100.00%,0.00%,0,,5.77
25-10-2021 13:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,3.87
25-10-2021 13:00,Mexico,Mexico-Telcl-MEXTL,1,0,,0.00%,0.00%,0,,0.75
25-10-2021 13:00,Nepal,Nepal-Ncell-NPLM2,7,0,,100.00%,0.00%,0,,1.95
25-10-2021 13:00,Netherlands,Netherlands-Vodafone-NLDLT,1,0,,100.00%,0.00%,0,,3.96
25-10-2021 13:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,4.69
25-10-2021 13:00,Norway,Norway-Telenor-NORTM,1,0,,100.00%,0.00%,0,,7.17
25-10-2021 13:00,Senegal,Senegal-Sonatel-SENAZ,2,0,,100.00%,0.00%,0,,4.6
25-10-2021 13:00,Singapore,Singapore-Mobileone-SGPM1,1,0,,100.00%,0.00%,0,,8.39
25-10-2021 13:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.23
25-10-2021 13:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,1,0,,100.00%,0.00%,0,,2.18
25-10-2021 13:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,0,,100.00%,0.00%,0,,4.49
25-10-2021 13:00,Sudan,Sudan-Sudatel-SDNTL,1,0,,100.00%,0.00%,0,,4.35
25-10-2021 13:00,Turkey,Turkey-Vodafone-TURTS,3,0,,100.00%,0.00%,0,,4.8
25-10-2021 13:00,Ukraine,Ukraine-Kyivstar-UKRKS,1,0,,100.00%,0.00%,0,,
25-10-2021 13:00,USA/Canada,USA-ATT-USABS,1,0,,100.00%,0.00%,0,,
25-10-2021 14:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,0,,100.00%,0.00%,0,,3.52
25-10-2021 14:00,Algeria,Algeria-Wataniya-DZAWT,1,0,,100.00%,0.00%,0,,2.81
25-10-2021 14:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,2,0,,100.00%,0.00%,0,,4.06
25-10-2021 14:00,Austria,Austria-Tmobile-AUTMM,1,0,,100.00%,0.00%,0,,4.45
25-10-2021 14:00,Chad,Chad-Mic-TCDML,3,0,,100.00%,0.00%,0,,2.63
25-10-2021 14:00,China,China-ChinaTelecom-CHNCT,4,0,,100.00%,0.00%,0,,5.35
25-10-2021 14:00,Czech Rep.,Czech Republic-Vodafone-CZECM,1,0,,100.00%,0.00%,0,,4.33
25-10-2021 14:00,Ethiopia,Ethiopia-Ethio-ETH01,1,0,,100.00%,0.00%,0,,4.4
25-10-2021 14:00,Greece,Greece-Vodafone-GRCPF,2,0,,100.00%,0.00%,0,,5.27
25-10-2021 14:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,7.02
25-10-2021 14:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,3.26
25-10-2021 14:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,2,0,,100.00%,0.00%,0,,6.48
25-10-2021 14:00,Iran,Iran-MCI-IRN11,1,0,,100.00%,0.00%,0,,20.13
25-10-2021 14:00,Iraq,Iraq-Zain-IRQAT,2,0,,100.00%,0.00%,0,,5.95
25-10-2021 14:00,Italy,Italy-Vodafone-ITAOM,1,0,,100.00%,0.00%,0,,6.49
25-10-2021 14:00,Kuwait,Kuwait-Zain-KWTMT,3,0,,100.00%,0.00%,0,,3.71
25-10-2021 14:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,4,0,,0.00%,0.00%,0,,
25-10-2021 14:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,7.72
25-10-2021 14:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,0.00%,0.00%,0,,0.73
25-10-2021 14:00,Maldive Is.,Maldives-Wataniya-MDVWM,4,0,,100.00%,0.00%,0,,3.26
25-10-2021 14:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,4.83
25-10-2021 14:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,4.26
25-10-2021 14:00,Nepal,Nepal-Ncell-NPLM2,3,0,,100.00%,0.00%,0,,2.75
25-10-2021 14:00,Netherlands,Netherlands-Vodafone-NLDLT,1,0,,0.00%,0.00%,0,,4.14
25-10-2021 14:00,Nigeria,Nigeria-Mtn-NGAMN,1,0,,100.00%,0.00%,0,,4.32
25-10-2021 14:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,4.49
25-10-2021 14:00,Pakistan,Pakistan-Waridtel-PAKWA,3,0,,100.00%,0.00%,0,,1.92
25-10-2021 14:00,Poland,Poland-Polkomtel-POLKM,1,0,,100.00%,0.00%,0,,
25-10-2021 14:00,Romania,Romania-Vodafone-ROMMF,1,0,,100.00%,0.00%,0,,5.54
25-10-2021 14:00,Senegal,Senegal-Sonatel-SENAZ,2,0,,100.00%,0.00%,0,,4.66
25-10-2021 14:00,Singapore,Singapore-Mobileone-SGPM1,2,0,,100.00%,0.00%,0,,5.5
25-10-2021 14:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,4,0,,100.00%,0.00%,0,,2.43
25-10-2021 14:00,Sweden,Sweden-Telenor-SWEEP,1,0,,100.00%,0.00%,0,,6.54
25-10-2021 14:00,Tunisia,Tunisia-Tunisiana-TUNTA,13,0,,92.31%,0.00%,0,,5.12
25-10-2021 14:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,4.55
25-10-2021 14:00,Turkey,Turkey-Vodafone-TURTS,3,0,,100.00%,0.00%,0,,6.06
25-10-2021 15:00,Afghanistan,Afghanistan-Etisalat-AFGEA,2,0,,100.00%,0.00%,0,,4.53
25-10-2021 15:00,Albania,Albania-Eagle-ALBEM,2,0,,100.00%,0.00%,0,,2.76
25-10-2021 15:00,Algeria,Algeria-Djezzy-DZAOT,1,0,,100.00%,0.00%,0,,6.72
25-10-2021 15:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,4,0,,100.00%,0.00%,0,,2.94
25-10-2021 15:00,Chad,Chad-Mic-TCDML,1,0,,100.00%,0.00%,0,,2.19
25-10-2021 15:00,Croatia,Croatia-T-Mobile-HRVCN,3,0,,100.00%,0.00%,0,,3.53
25-10-2021 15:00,Indonesia,Indonesia-Axis-IDNLT,1,0,,100.00%,0.00%,0,,
25-10-2021 15:00,Indonesia,Indonesia-Excelcomindo-IDNEX,2,0,,100.00%,0.00%,0,,4.74
25-10-2021 15:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,
25-10-2021 15:00,Indonesia,Indonesia-Indosat-IDNIM,4,0,,75.00%,0.00%,0,,2.51
25-10-2021 15:00,Maldive Is.,Maldives-Dhiraagu-MDV01,3,0,,100.00%,0.00%,0,,3.87
25-10-2021 15:00,Maldive Is.,Maldives-Wataniya-MDVWM,1,0,,100.00%,0.00%,0,,3.2
25-10-2021 15:00,Mauritania,Mauritania-Mauritel-MRTMM,1,0,,100.00%,0.00%,0,,6.28
25-10-2021 15:00,Nepal,Nepal-Ncell-NPLM2,3,0,,100.00%,0.00%,0,,3.92
25-10-2021 15:00,Nepal,Nepal-Ntc-NPLNM,2,0,,100.00%,0.00%,0,,4.81
25-10-2021 15:00,Netherlands,Netherlands-Vodafone-NLDLT,2,0,,100.00%,0.00%,0,,8.24
25-10-2021 15:00,Nigeria,Nigeria-MTN-NGAMN,3,0,,100.00%,0.00%,0,,6.57
25-10-2021 15:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,
25-10-2021 15:00,Slovakia,Slovakia-Tmobile-SVKET,1,0,,100.00%,0.00%,0,,4.92
25-10-2021 15:00,Spain,Spain-Vodafone-ESPAT,4,0,,100.00%,0.00%,0,,4.07
25-10-2021 15:00,Sudan,Sudan-Zain-SUDMO,3,0,,33.33%,0.00%,0,,4.56
25-10-2021 15:00,Ukraine,Ukraine-Kyivstar-UKRKS,2,0,,100.00%,0.00%,0,,
25-10-2021 16:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,0,,100.00%,0.00%,0,,9.77
25-10-2021 16:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,0,,100.00%,0.00%,0,,4.63
25-10-2021 16:00,Brazil,Brazil-Vivo-BRAV2,1,0,,100.00%,0.00%,0,,1.73
25-10-2021 16:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,0,,100.00%,0.00%,0,,5.75
25-10-2021 16:00,Chad,Chad-Mic-TCDML,4,0,,75.00%,0.00%,0,,3.12
25-10-2021 16:00,China,China-ChinaTelecom-CHNCT,6,0,,100.00%,0.00%,0,,7.24
25-10-2021 16:00,Djibouti,Djibouti-Teleco-DJIDJ,1,0,,100.00%,0.00%,0,,1.8
25-10-2021 16:00,Greece,Greece-Vodafone-GRCPF,1,0,,100.00%,0.00%,0,,3.55
25-10-2021 16:00,Hong Kong,Hong Kong-CSL-HKGTC,1,0,,100.00%,0.00%,0,,
25-10-2021 16:00,India,India-Etisalat,2,0,,50.00%,0.00%,0,,2.36
25-10-2021 16:00,Indonesia,Indonesia-Axis-IDNLT,1,0,,100.00%,0.00%,0,,5.19
25-10-2021 16:00,Indonesia,Indonesia-Excelcomindo-IDNEX,3,0,,100.00%,0.00%,0,,5.59
25-10-2021 16:00,Indonesia,Indonesia-Indosat-IDNIM,1,0,,100.00%,0.00%,0,,5.08
25-10-2021 16:00,IntNet1,IntNet1-ONAIR-CHE-Plane-CHEOA,1,0,,0.00%,0.00%,0,,6.3
25-10-2021 16:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,1,0,,100.00%,0.00%,0,,6.35
25-10-2021 16:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,8.36
25-10-2021 16:00,Italy,Italy-TIM-Ship-ITAGT,1,0,,100.00%,0.00%,0,,6.13
25-10-2021 16:00,Japan,Japan-Docomo-JPNDO,1,0,,100.00%,0.00%,0,,6.86
25-10-2021 16:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,0,,100.00%,0.00%,0,,3.37
25-10-2021 16:00,Maldive Is.,Maldives-Wataniya-MDVWM,1,0,,100.00%,0.00%,0,,3.21
25-10-2021 16:00,Mauritania,Mauritania-Chinguitel-MRTCH,4,0,,100.00%,0.00%,0,,5.1
25-10-2021 16:00,Mauritania,Mauritania-Mauritel-MRTMM,2,0,,100.00%,0.00%,0,,2.26
25-10-2021 16:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,4.9
25-10-2021 16:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,2.63
25-10-2021 16:00,Nigeria,Nigeria-Mtn-NGAMN,2,0,,100.00%,0.00%,0,,3.25
25-10-2021 16:00,Senegal,Senegal-Espresso-SENEX,1,0,,100.00%,0.00%,0,,7.34
25-10-2021 16:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,
25-10-2021 16:00,Singapore,Singapore-Mobileone-SGPM1,1,0,,100.00%,0.00%,0,,4.56
25-10-2021 16:00,Slovakia,Slovakia-Tmobile-SVKET,1,0,,100.00%,0.00%,0,,2.52
25-10-2021 16:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,0,,100.00%,0.00%,0,,4.32
25-10-2021 16:00,Sudan,Sudan-Sudatel-SDNTL,2,0,,100.00%,0.00%,0,,13.84
25-10-2021 16:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,0.91
25-10-2021 16:00,Tunisia,Tunisia-Tunisietele-TUNTT,4,0,,100.00%,0.00%,0,,3.6
25-10-2021 16:00,Turkey,Turkey-Vodafone-TURTS,1,0,,100.00%,0.00%,0,,6.26
25-10-2021 16:00,USA/Canada,Jamaica-Digicel-JAMDC,3,0,,0.00%,0.00%,0,,
25-10-2021 17:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,0,,100.00%,0.00%,0,,6.43
25-10-2021 17:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,4.67
25-10-2021 17:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,0,,100.00%,0.00%,0,,6.5
25-10-2021 17:00,Chad,Chad-Mic-TCDML,1,0,,100.00%,0.00%,0,,2.14
25-10-2021 17:00,China,China-ChinaTelecom-CHNCT,3,0,,100.00%,0.00%,0,,8.98
25-10-2021 17:00,India,India-Etisalat,7,0,,100.00%,0.00%,0,,2.4
25-10-2021 17:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,
25-10-2021 17:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,
25-10-2021 17:00,Indonesia,Indonesia-Indosat-IDNIM,3,0,,100.00%,0.00%,0,,4.47
25-10-2021 17:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,
25-10-2021 17:00,Iraq,Iraq-Zain-IRQAT,4,0,,75.00%,0.00%,0,,5.61
25-10-2021 17:00,Malaysia,Malaysia-Digi-MYSMT,1,0,,100.00%,0.00%,0,,3.89
25-10-2021 17:00,Maldive Is.,Maldives-Dhiraagu-MDV01,2,0,,100.00%,0.00%,0,,0.84
25-10-2021 17:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,5.05
25-10-2021 17:00,Mauritius,Mauritius-Orange-MUSCP,4,0,,100.00%,0.00%,0,,2.91
25-10-2021 17:00,Nigeria,Nigeria-MTN-NGAMN,7,0,,100.00%,0.00%,0,,4.47
25-10-2021 17:00,Portugal,Portugal-Vodafone-PRTTL,1,0,,100.00%,0.00%,0,,5.25
25-10-2021 17:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,
25-10-2021 17:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,6.47
25-10-2021 17:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,3.05
25-10-2021 17:00,Syria,Syria-Mtn-SYRSP,19,0,,100.00%,0.00%,0,,6.66
25-10-2021 17:00,Tunisia,Tunisia-Tunisiana-TUNTA,8,0,,50.00%,0.00%,0,,2.71
25-10-2021 17:00,Ukraine,Ukraine-Astelit-UKRAS,1,0,,100.00%,0.00%,0,,3.82
25-10-2021 17:00,Uzbekistan,Uzbekistan-Coscom-UZB05,3,0,,100.00%,0.00%,0,,2.88
25-10-2021 17:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,1,0,,100.00%,0.00%,0,,3.25
25-10-2021 18:00,Afghanistan,Afghanistan-Awcc-AFGAW,2,0,,100.00%,0.00%,0,,5.97
25-10-2021 18:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,6.64
25-10-2021 18:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,2,0,,100.00%,0.00%,0,,3.24
25-10-2021 18:00,Bahrain,Bahrain-Viva-BHRST,1,0,,100.00%,0.00%,0,,
25-10-2021 18:00,Burkina Faso,Burkina Faso-Airtel-BFACT,6,0,,100.00%,0.00%,0,,4.58
25-10-2021 18:00,Croatia,Croatia-T-Mobile-HRVCN,1,0,,100.00%,0.00%,0,,3.63
25-10-2021 18:00,Ethiopia,Ethiopia-Ethio-ETH01,4,0,,100.00%,0.00%,0,,3.98
25-10-2021 18:00,Germany,Germany-Vodafone-DEUD2,3,0,,100.00%,0.00%,0,,4.9
25-10-2021 18:00,Hong Kong,Hong Kong-CSL-HKGTC,2,0,,100.00%,0.00%,0,,
25-10-2021 18:00,Hungary,Hungary-T-Mobile-HUNH2,1,0,,100.00%,0.00%,0,,
25-10-2021 18:00,India,India-Etisalat,1,0,,100.00%,0.00%,0,,2.52
25-10-2021 18:00,India,India-Reliance,1,0,,100.00%,0.00%,0,,8.56
25-10-2021 18:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,4.96
25-10-2021 18:00,Indonesia,Indonesia-Indosat-IDNIM,2,0,,100.00%,0.00%,0,,4.2
25-10-2021 18:00,Indonesia,Indonesia-Telkomsel-IDNTS,2,0,,100.00%,0.00%,0,,0.87
25-10-2021 18:00,Iran,Iran-MCI-IRN11,4,0,,100.00%,0.00%,0,,8.24
25-10-2021 18:00,Iraq,Iraq-Zain-IRQAT,2,0,,100.00%,0.00%,0,,4.87
25-10-2021 18:00,Japan,Japan-Softbank-JPNJP,1,0,,100.00%,0.00%,0,,4.54
25-10-2021 18:00,Korea (South),Korea-SK-KORSK,4,0,,100.00%,0.00%,0,,5.91
25-10-2021 18:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,0,,100.00%,0.00%,0,,3.26
25-10-2021 18:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,100.00%,0.00%,0,,
25-10-2021 18:00,Maldive Is.,Maldives-Wataniya-MDVWM,1,0,,100.00%,0.00%,0,,3.39
25-10-2021 18:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,4.43
25-10-2021 18:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,3.04
25-10-2021 18:00,Morocco,Morocco-Wana-MARM3,2,0,,100.00%,0.00%,0,,7.81
25-10-2021 18:00,Nepal,Nepal-Ncell-NPLM2,1,0,,100.00%,0.00%,0,,3.97
25-10-2021 18:00,Nigeria,Nigeria-MTN-NGAMN,3,0,,100.00%,0.00%,0,,4.44
25-10-2021 18:00,Pakistan,Pakistan-Waridtel-PAKWA,18,0,,94.44%,0.00%,0,,8.68
25-10-2021 18:00,Qatar,Qatar-Vodafone-QATB1,3,0,,100.00%,0.00%,0,,3.15
25-10-2021 18:00,Slovakia,Slovakia-Tmobile-SVKET,1,0,,100.00%,0.00%,0,,3.18
25-10-2021 18:00,Spain,Spain-Vodafone-ESPAT,1,0,,100.00%,0.00%,0,,6.58
25-10-2021 18:00,Sudan,Sudan-Sudatel-SDNTL,2,0,,50.00%,0.00%,0,,13.67
25-10-2021 18:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,4.78
25-10-2021 18:00,Togo,Togo-Moov-TGOTL,2,0,,100.00%,0.00%,0,,1.19
25-10-2021 18:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,4.53
25-10-2021 18:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,1,0,,100.00%,0.00%,0,,6.13
25-10-2021 18:00,Vietnam,Vietnam-Viettel-VNMVT,1,0,,100.00%,0.00%,0,,5.52
25-10-2021 19:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,0,,100.00%,0.00%,0,,
25-10-2021 19:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,0,,100.00%,0.00%,0,,4.94
25-10-2021 19:00,Austria,Austria-Mobilkom-AUTPT,1,0,,100.00%,0.00%,0,,3.99
25-10-2021 19:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,0,,100.00%,0.00%,0,,4.76
25-10-2021 19:00,Belgium,Belgium-Belgacom-BELTB,2,0,,100.00%,0.00%,0,,3.15
25-10-2021 19:00,Bosnia Herzegovina,Bosnia-Mtel-BIHMS,1,0,,100.00%,0.00%,0,,7.79
25-10-2021 19:00,Brazil,Brazil-Vivo-BRAV2,2,0,,100.00%,0.00%,0,,6.21
25-10-2021 19:00,China,China-ChinaTelecom-CHNCT,1,0,,100.00%,0.00%,0,,8.17
25-10-2021 19:00,Congo,Congo-Airtel-COGCT,1,0,,0.00%,0.00%,0,,
25-10-2021 19:00,Czech Rep.,Czech Republic-Vodafone-CZECM,1,0,,100.00%,0.00%,0,,3.94
25-10-2021 19:00,Ethiopia,Ethiopia-Ethio-ETH01,12,0,,91.67%,0.00%,0,,4.91
25-10-2021 19:00,Greece,Greece-Vodafone-GRCPF,2,0,,100.00%,0.00%,0,,3.05
25-10-2021 19:00,Hong Kong,Hong Kong-CSL-HKGTC,2,0,,100.00%,0.00%,0,,
25-10-2021 19:00,Iran,Chile-ENTEL-PCS-CHLPC,1,0,,100.00%,0.00%,0,,1.63
25-10-2021 19:00,Iran,Iran-MCI-IRN11,2,0,,100.00%,0.00%,0,,14.36
25-10-2021 19:00,Iran,Iran-MTN-IRNMI,2,0,,100.00%,0.00%,0,,
25-10-2021 19:00,Iraq,Iraq-Zain-IRQAT,4,0,,75.00%,0.00%,0,,4.28
25-10-2021 19:00,Ireland,Ireland-Meteor-IRLME,1,0,,100.00%,0.00%,0,,5.03
25-10-2021 19:00,Korea (South),Korea-SK-KORSK,1,0,,100.00%,0.00%,0,,1.39
25-10-2021 19:00,Kuwait,Kuwait-Zain-KWTMT,1,0,,100.00%,0.00%,0,,1.27
25-10-2021 19:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,1,0,,0.00%,0.00%,0,,
25-10-2021 19:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,100.00%,0.00%,0,,3.24
25-10-2021 19:00,Mauritania,Mauritania-Chinguitel-MRTCH,6,0,,100.00%,0.00%,0,,4.53
25-10-2021 19:00,Mauritius,Mauritius-Orange-MUSCP,1,0,,100.00%,0.00%,0,,6.49
25-10-2021 19:00,Netherlands,Netherlands-Vodafone-NLDLT,2,0,,100.00%,0.00%,0,,5.17
25-10-2021 19:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,2.32
25-10-2021 19:00,Qatar,Qatar-Vodafone-QATB1,4,0,,25.00%,0.00%,0,,1.39
25-10-2021 19:00,Russia,Russia-Tele2-RUST2,3,0,,33.33%,0.00%,0,,3.16
25-10-2021 19:00,Senegal,Senegal-Sonatel-SENAZ,2,0,,100.00%,0.00%,0,,2.35
25-10-2021 19:00,Serbia and Montenegro,Serbia-Vip-SRBNO,4,0,,100.00%,0.00%,0,,12.84
25-10-2021 19:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.35
25-10-2021 19:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,5,0,,20.00%,0.00%,0,,0.43
25-10-2021 19:00,Sri Lanka,Sri Lanka-Mtn-LKADG,1,0,,100.00%,0.00%,0,,7.35
25-10-2021 19:00,Sudan,Sudan-Mtn-SDNBT,240,0,,59.58%,0.00%,0,,3.63
25-10-2021 19:00,Sweden,Sweden-Tele2-SWEIQ,2,0,,100.00%,0.00%,0,,4.68
25-10-2021 19:00,Tunisia,Tunisia-Tunisietele-TUNTT,2,0,,100.00%,0.00%,0,,5.57
25-10-2021 19:00,Turkey,Turkey-Vodafone-TURTS,6,0,,100.00%,0.00%,0,,6.33
25-10-2021 19:00,Uganda,UGANDA - MOBILE MTN,3,0,,100.00%,0.00%,0,,5.62
25-10-2021 19:00,Uganda,Uganda-Utl-UGATL,1,0,,100.00%,0.00%,0,,6.05
25-10-2021 19:00,Ukraine,Ukraine-Kyivstar-UKRKS,1,0,,100.00%,0.00%,0,,5.01
25-10-2021 19:00,Uzbekistan,Uzbekistan-Coscom-UZB05,2,0,,100.00%,0.00%,0,,
25-10-2021 20:00,Albania,Albania-Eagle-ALBEM,1,0,,100.00%,0.00%,0,,2.87
25-10-2021 20:00,Austria,Austria-Mobilkom-AUTPT,4,0,,100.00%,0.00%,0,,6.3
25-10-2021 20:00,Bangladesh,Bangladesh-Axiata-BGDAK,2,0,,100.00%,0.00%,0,,2.89
25-10-2021 20:00,Belgium,Belgium-Belgacom-BELTB,1,0,,100.00%,0.00%,0,,3.37
25-10-2021 20:00,Burkina Faso,Burkina Faso-Airtel-BFACT,1,0,,100.00%,0.00%,0,,4.91
25-10-2021 20:00,Chad,Chad-Mic-TCDML,3,0,,100.00%,0.00%,0,,3.2
25-10-2021 20:00,China,China-Unicom-CHNCU,1,0,,100.00%,0.00%,0,,4.79
25-10-2021 20:00,Croatia,Croatia-T-Mobile-HRVCN,2,0,,100.00%,0.00%,0,,6.84
25-10-2021 20:00,Greece,Greece-Vodafone-GRCPF,1,0,,100.00%,0.00%,0,,3.51
25-10-2021 20:00,India,India-Etisalat,1,0,,100.00%,0.00%,0,,2.29
25-10-2021 20:00,Indonesia,Indonesia-Excelcomindo-IDNEX,2,0,,100.00%,0.00%,0,,9.69
25-10-2021 20:00,Indonesia,Indonesia-H3G-IDN89,2,0,,100.00%,0.00%,0,,2.64
25-10-2021 20:00,Indonesia,Indonesia-Telkomsel-IDNTS,5,0,,60.00%,0.00%,0,,2.52
25-10-2021 20:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,
25-10-2021 20:00,Japan,Japan-Softbank-JPNJP,1,0,,100.00%,0.00%,0,,5.65
25-10-2021 20:00,Kuwait,Kuwait-Zain-KWTMT,3,0,,100.00%,0.00%,0,,3
25-10-2021 20:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,1,0,,0.00%,0.00%,0,,
25-10-2021 20:00,Malaysia,Malaysia-Digi-MYSMT,1,0,,100.00%,0.00%,0,,3.34
25-10-2021 20:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,0,,100.00%,0.00%,0,,3.66
